1.380589962005615234e+00,2.660104036331176758e+00
1.367831707000732422e+00,2.653933334350585938e+01
1.359861969947814941e+00,1.412025737762451172e+01
1.343616127967834473e+00,2.656276245117187500e+02
1.298146247863769531e+00,2.469999389648437500e+02
1.217774868011474609e+00,4.537147521972656250e+02
1.079305291175842285e+00,3.637175903320312500e+02
9.088616371154785156e-01,8.834149169921875000e+02
7.465319037437438965e-01,5.897651290893554688e+01
6.299009919166564941e-01,8.039677429199218750e+01
5.495191216468811035e-01,2.007887573242187500e+02
4.851202368736267090e-01,9.011724090576171875e+01
4.434780478477478027e-01,2.092225265502929688e+01
4.182379543781280518e-01,1.458846130371093750e+02
3.996020853519439697e-01,4.181721496582031250e+01
3.674392700195312500e-01,6.723638916015625000e+01
3.520625829696655273e-01,1.919749832153320312e+01
3.314237296581268311e-01,1.714579010009765625e+01
3.200750052928924561e-01,2.407313346862792969e+01
3.148900866508483887e-01,1.103896427154541016e+01
3.072833120822906494e-01,1.168768501281738281e+01
2.997503876686096191e-01,2.181873703002929688e+01
2.915759086608886719e-01,7.901821136474609375e+00
2.881196737289428711e-01,1.113290596008300781e+01
2.788292467594146729e-01,1.771696853637695312e+01
2.785784304141998291e-01,2.353300476074218750e+01
2.677965462207794189e-01,3.409592819213867188e+01
2.569761872291564941e-01,1.662509536743164062e+01
2.537786662578582764e-01,2.393972396850585938e+01
2.482594698667526245e-01,1.309614467620849609e+01
2.491344958543777466e-01,3.108528900146484375e+01
2.514266371726989746e-01,3.946583938598632812e+01
2.394757270812988281e-01,1.017973613739013672e+01
2.359541952610015869e-01,2.385944366455078125e+01
2.462998628616333008e-01,1.728373336791992188e+01
2.383981943130493164e-01,2.196836662292480469e+01
2.333981096744537354e-01,2.216210937500000000e+01
2.258823364973068237e-01,1.818001174926757812e+01
2.145457118749618530e-01,2.941046142578125000e+01
2.214010953903198242e-01,2.248379898071289062e+01
2.194436937570571899e-01,2.097041893005371094e+01
2.229886353015899658e-01,2.502763175964355469e+01
2.192219197750091553e-01,8.050750732421875000e+00
2.105166465044021606e-01,1.139817905426025391e+01
2.077697515487670898e-01,6.384801864624023438e+00
2.050729095935821533e-01,4.690462112426757812e+00
2.084407955408096313e-01,2.934270858764648438e+00
2.020216435194015503e-01,7.550388813018798828e+00
2.047628760337829590e-01,4.406904220581054688e+00
2.044099122285842896e-01,5.640208721160888672e+00
1.976920515298843384e-01,1.197031974792480469e+00
1.944347321987152100e-01,5.482325553894042969e+00
1.908686012029647827e-01,3.508749246597290039e+00
1.966321319341659546e-01,6.925991058349609375e+00
1.896381080150604248e-01,7.194001197814941406e+00
1.898413598537445068e-01,1.552721977233886719e+01
1.921825855970382690e-01,1.511096191406250000e+01
1.879694461822509766e-01,9.412189483642578125e+00
1.846249550580978394e-01,1.236654949188232422e+01
1.887119263410568237e-01,1.761651039123535156e+01
1.888552606105804443e-01,8.029893875122070312e+00
1.819135993719100952e-01,1.673608207702636719e+01
1.751189231872558594e-01,8.192107200622558594e+00
1.768591850996017456e-01,1.596322822570800781e+01
1.747577041387557983e-01,3.062709808349609375e+01
1.755242198705673218e-01,1.696181869506835938e+01
1.747878342866897583e-01,1.871756172180175781e+01
1.738347411155700684e-01,1.439873123168945312e+01
1.708816885948181152e-01,1.016462802886962891e+01
1.720055490732192993e-01,7.559825897216796875e+00
1.703551858663558960e-01,1.013093471527099609e+01
1.757958233356475830e-01,1.246156406402587891e+01
1.705745011568069458e-01,8.004639625549316406e+00
1.663181185722351074e-01,1.876972198486328125e+01
1.640639901161193848e-01,5.604067325592041016e+00
1.634850502014160156e-01,4.212323760986328125e+01
