1.090929150581359863e+00,1.135015296936035156e+01
1.022018790245056152e+00,3.681691741943359375e+01
9.288386702537536621e-01,1.599436340332031250e+02
8.196588158607482910e-01,3.220728302001953125e+01
7.095889449119567871e-01,3.712394714355468750e+01
6.122953295707702637e-01,9.569638061523437500e+01
5.355869531631469727e-01,2.364291954040527344e+01
4.780530333518981934e-01,1.616606689453125000e+03
4.287899434566497803e-01,4.461166381835937500e+02
4.011041522026062012e-01,8.249857421875000000e+03
3.714159429073333740e-01,6.270862304687500000e+03
3.501862883567810059e-01,1.011558532714843750e+02
3.292569816112518311e-01,4.602621154785156250e+02
3.109428286552429199e-01,3.947144287109375000e+03
3.002100586891174316e-01,1.805915222167968750e+02
2.894221246242523193e-01,1.825799926757812500e+03
2.800092697143554688e-01,1.072169335937500000e+04
2.747208569072608908e-01,2.301434419120455459e+02
2.711702739633565784e-01,6.736046192569426694e+01
2.693129740757727042e-01,1.983283427217068038e+02
2.673952770142579149e-01,4.538437582246461233e+01
2.648347032501585097e-01,3.542054124399465991e+02
2.605635868545538858e-01,1.471440386476248285e+01
2.552883182656139338e-01,2.025143400852367392e+01
2.516532061404150311e-01,3.839881689550106216e+02
2.463237972590956726e-01,3.276853709475859660e+02
2.439324915835540120e-01,2.022645127624253689e+02
2.374982396689680475e-01,7.169701554551792810e+01
2.333168885505724488e-01,3.038107378168743367e+01
2.278445343955867175e-01,3.571632653226149046e+02
2.206079693761310301e-01,9.472320604826332158e+01
2.131662546627063060e-01,3.866722016360727139e+02
2.121384047089804881e-01,1.780386903803269547e+02
2.054979945393020369e-01,1.863002740238629826e+02
2.015021188648724593e-01,2.461647339418997262e+02
1.978033827863587557e-01,2.753682121832159169e+02
1.953228541083773251e-01,1.654247116069393826e+02
1.903442333439859524e-01,7.775600228591758878e+01
1.831715753314051010e-01,1.636246720590911252e+02
1.779065188823314159e-01,1.680723458493521960e+01
1.743929640777156231e-01,3.730095812937398136e+02
1.735577164674678985e-01,8.964509348123262100e+01
1.740899508174378052e-01,1.669245462485294809e+02
1.726242871938051260e-01,1.601489241412590445e+02
1.728827790851518720e-01,4.762075142749426959e+01
1.732197641068921323e-01,2.731514571399582110e+02
1.735376952296905917e-01,4.464658409714194676e+01
1.748975088735994221e-01,1.332490020969164490e+01
1.744542268899974269e-01,2.157131043583713961e+02
1.713040625287574614e-01,3.826257445242260360e+02
1.711281583151173236e-01,3.008582001975843809e+02
1.687005656297914935e-01,1.893040665450484710e+02
1.700049078773258338e-01,2.994562475847952214e+02
1.682901944853258946e-01,1.089613370060018127e+02
1.686884261741403435e-01,1.471547370413605336e+02
1.694410663033683317e-01,8.249724440150556859e+01
1.670046974637491854e-01,3.449086793093784422e+02
1.658574711788101952e-01,3.133948976773618824e+02
1.634814824207487527e-01,3.221191427615448220e+02
1.624530569973949568e-01,3.162297384746119633e+02
1.624381875723068525e-01,3.840873602593467808e+02
1.610410031252200724e-01,2.076090726144430789e+02
1.600377792808339306e-01,3.903083462958218774e+02
1.613408165063822397e-01,1.002690047761402639e+02
1.601126005587108769e-01,3.795763582716355131e+02
1.571034354059973048e-01,1.372981779991024354e+01
1.559383402860709811e-01,3.772600335567682919e+02
1.549296439062217423e-01,1.177484297960861426e+02
1.520595472349443866e-01,2.779320313577190404e+02
1.517886243653115974e-01,9.731583655854676351e+01
1.519159083220329998e-01,1.667444005962681786e+01
1.490669112738706725e-01,3.469038535271878345e+02
1.473203189170191885e-01,2.462870611878886962e+01
1.479430872165107269e-01,6.161393083650847302e+01
1.491921747613274285e-01,2.341156216517963173e+02
1.462264209107606572e-01,1.108383919724822704e+02
1.443451111759735950e-01,1.780559214906770364e+02
1.416134491383863603e-01,2.185425271093317576e+02
1.410903429018853517e-01,1.662546220243672508e+02
1.421542028231001231e-01,3.809906340093511403e+02
1.390723778115309506e-01,7.662690719350304391e+01
1.357285668092011455e-01,2.433341247117121497e+02
1.330003092392816610e-01,3.407213214246726807e+02
1.315434696058759845e-01,1.985360949450502801e+02
1.302760294744983727e-01,1.520523951138824970e+01
1.270378732410050449e-01,7.838679825326022410e+01
1.250782820132653739e-01,5.868123976106116402e+01
1.219657804669399964e-01,2.607169769551015861e+02
1.234491532681226966e-01,3.229865582139369167e+02
1.219853230086482276e-01,2.207005911635951065e+02
1.232452194007189611e-01,1.895796576912038347e+02
1.221613570006179622e-01,3.150880678462936544e+02
1.216306806214656477e-01,5.438473733768605456e+01
1.203369152660202640e-01,3.911843280679548798e+02
1.177909981441142007e-01,2.521300794716777318e+02
1.174759793281785897e-01,2.257493391190396892e+02
1.181593407136947715e-01,3.939163861570530116e+02
1.187151559006232454e-01,2.962142503412139831e+02
1.192749676786538371e-01,3.671776141639642219e+02
1.164144888528897831e-01,2.192025182677075890e+01
1.136081577495077349e-01,6.608067140209173829e+01
1.120502247974813070e-01,1.121605330087784012e+02
1.096456604859892686e-01,1.385077020030821018e+02
1.100066741580735113e-01,3.794861152532471920e+02
1.078712564341191560e-01,3.361362040716932711e+02
1.053080595613628823e-01,3.042143185852245324e+02
1.035920462088596450e-01,3.517539484926282967e+02
1.049377015973190913e-01,1.150298985389449342e+02
1.028417470790059657e-01,2.715756767779429310e+02
1.007819639805268008e-01,2.165532584507645026e+02
1.003668895401714778e-01,3.737413220358501462e+02
9.922792632403200364e-02,3.767367226566474869e+02
1.004109303572714718e-01,3.508734633117698536e+02
9.924329357523040129e-02,2.207547706185410874e+01
1.000780918396595720e-01,3.492809473093035422e+02
1.007301324538140974e-01,1.369626265147689423e+02
9.882317924926586894e-02,3.290510844575540546e+02
9.819379831445756990e-02,5.305230079401597010e+01
9.473366690005712021e-02,2.990076016566225121e+02
9.233641268932189783e-02,2.337626830673354732e+02
9.196941528702104462e-02,1.189348364362046482e+02
8.880036001213174879e-02,1.916025605954073399e+02
8.897806901697526138e-02,1.916762031449365224e+02
8.603023184129041101e-02,3.119563781384331946e+02
8.708836666077574007e-02,2.656663163433231603e+02
8.656726985806136032e-02,1.784100522695194684e+02
8.685754614596258305e-02,3.374551019751538661e+02
8.407982778293333903e-02,1.408152131353087952e+02
8.095234067052514693e-02,3.093473421101547842e+02
7.957292731532718266e-02,3.891401639243525210e+02
8.048243661928590476e-02,3.950387628464087015e+02
8.018055688011017923e-02,2.820883646233792774e+02
8.086210020269914145e-02,3.113401269217214349e+02
8.086220225185331012e-02,2.655998800839968226e+02
7.781113505434138211e-02,3.918071521242595168e+02
7.436668758697027870e-02,3.384769752295200078e+02
7.140754976385044195e-02,2.515625124273605877e+02
7.288753598765899955e-02,3.725218156400901535e+02
7.293662366533951169e-02,1.564944664175221760e+02
7.274204393861408158e-02,3.917916389059722064e+02
7.384838913626343149e-02,1.593247062351002796e+02
7.049576743151889091e-02,9.732253587356417768e+01
6.911112093615044694e-02,2.315771148961286769e+02
6.572660329823236391e-02,2.676855664450709469e+02
6.372388134514130054e-02,2.212354916633941571e+02
6.322251720474525438e-02,2.973924761039131681e+02
6.322291441858769734e-02,6.282959073390143345e+01
6.430680816845621428e-02,1.081479200647574288e+02
6.128096626346551251e-02,1.545630548743625070e+02
6.087671530283169513e-02,1.521602923146998592e+02
