8.707095384597778320e-01,2.512323303222656250e+02
7.295672893524169922e-01,5.647555923461914062e+01
5.912440419197082520e-01,8.568327331542968750e+01
5.036414861679077148e-01,2.249390411376953125e+01
4.451389312744140625e-01,2.033594360351562500e+02
3.921528458595275879e-01,1.237939929962158203e+01
3.567245602607727051e-01,4.716669464111328125e+01
3.250317573547363281e-01,1.905078125000000000e+01
2.969132065773010254e-01,8.646063804626464844e+00
2.869926095008850098e-01,1.203959465026855469e+01
2.702054977416992188e-01,1.401954269409179688e+01
2.508130967617034912e-01,1.747605895996093750e+01
2.409865856170654297e-01,7.203723907470703125e+00
2.315528839826583862e-01,3.719794750213623047e+00
2.176906317472457886e-01,5.130962371826171875e+00
2.106858491897583008e-01,8.315133094787597656e+00
2.047314196825027466e-01,2.078063583374023438e+01
1.976883113384246826e-01,4.698043823242187500e+00
1.924404352903366089e-01,1.543432807922363281e+01
1.859621703624725342e-01,2.515279054641723633e+00
1.833798736333847046e-01,6.164709472656250000e+01
1.774734407663345337e-01,4.397681236267089844e+00
1.694362014532089233e-01,6.750042915344238281e+00
1.657713353633880615e-01,5.091406345367431641e+00
1.652657985687255859e-01,1.067658843994140625e+02
1.594342738389968872e-01,5.219720363616943359e+00
1.588085442781448364e-01,2.885506057739257812e+01
1.577222645282745361e-01,1.504148437500000000e+03
1.522111445665359497e-01,7.914157867431640625e+00
1.500190794467926025e-01,1.322759819030761719e+01
1.502566784620285034e-01,1.087554168701171875e+02
1.453710198402404785e-01,1.136132965087890625e+02
1.403608173131942749e-01,6.738883209228515625e+01
1.402620375156402588e-01,1.170394515991210938e+01
1.360922604799270630e-01,1.278553771972656250e+01
1.346107721328735352e-01,4.065358886718750000e+02
1.338843554258346558e-01,5.008404235839843750e+02
1.342077553272247314e-01,4.444310379028320312e+01
1.299041211605072021e-01,4.209613800048828125e+00
1.313679218292236328e-01,1.591268615722656250e+02
1.281418651342391968e-01,2.821584701538085938e+01
1.299135833978652954e-01,9.493840026855468750e+01
1.240093782544136047e-01,2.029771041870117188e+01
1.239949688315391541e-01,5.178858642578125000e+02
1.236177384853363037e-01,4.494244384765625000e+01
1.194471567869186401e-01,3.728170776367187500e+01
1.223784461617469788e-01,3.440124130249023438e+01
1.178980618715286255e-01,2.031663513183593750e+01
1.163438409566879272e-01,4.137076950073242188e+01
1.172906830906867981e-01,2.524840087890625000e+02
1.154430359601974487e-01,1.785239410400390625e+01
1.127049103379249573e-01,1.077895259857177734e+01
1.158637329936027527e-01,1.316116452217102051e+00
1.113640591502189636e-01,9.915812683105468750e+01
1.090269759297370911e-01,1.844995880126953125e+02
1.075543686747550964e-01,8.677465438842773438e+00
1.123084202408790588e-01,2.433011531829833984e+00
1.097732186317443848e-01,3.317969131469726562e+01
1.072609946131706238e-01,5.333004150390625000e+02
1.093527898192405701e-01,1.827952194213867188e+01
1.093369945883750916e-01,6.155299377441406250e+01
1.079951003193855286e-01,1.308450317382812500e+02
1.016146913170814514e-01,2.886204528808593750e+01
1.045570224523544312e-01,4.070544433593750000e+02
1.069162115454673767e-01,1.773662872314453125e+02
1.026088446378707886e-01,1.103184585571289062e+02
1.052970513701438904e-01,1.113058471679687500e+03
1.020501628518104553e-01,4.564611206054687500e+02
9.725791215896606445e-02,1.692806396484375000e+03
9.395728024059558925e-02,4.039607635273512898e+01
9.385978258294355725e-02,3.462141601384312253e+02
9.068147578898924643e-02,2.886557706214063046e+02
9.042241304611023378e-02,1.640853624393622852e+02
9.209802018997019502e-02,1.877444495453709976e+02
8.975887576219888919e-02,1.741190713079494685e+02
9.017479715565909770e-02,2.429766420508329929e+02
9.072807562629356393e-02,2.384583892742439559e+02
9.191338902303865244e-02,1.517465222515008918e+02
8.857484965693464274e-02,3.157049693676066582e+01
8.594109645322031699e-02,8.463420513748626206e+01
8.375381582828669846e-02,4.643918008236046546e+01
8.109801853516460102e-02,3.625303067850941261e+02
7.879003267527157073e-02,6.475628760908288939e+01
8.086787681657260640e-02,2.291393862733013691e+02
7.924089208397318285e-02,2.197258158847801042e+02
7.817203258700951285e-02,2.663829150861135986e+02
7.600535486414759789e-02,5.504114379765440646e+01
7.443657687167602732e-02,1.397346857233279138e+02
7.559954077509060955e-02,3.961966098054903682e+02
7.768338284906751989e-02,4.671011609492674665e+01
7.864756710179711396e-02,1.913155152717638714e+02
7.868227431474170142e-02,4.052416087569930170e+01
8.050874701281465762e-02,2.127958710020657804e+02
7.827908060019790615e-02,2.908825308271486065e+01
7.972419563287139188e-02,3.576568848824801421e+02
7.690830684697638753e-02,3.207625212794921481e+02
7.630849315227059004e-02,3.299636749423255537e+02
7.572248099926880138e-02,2.044182309410968799e+02
7.718025488940284673e-02,3.542754334806195970e+02
7.586993135709435565e-02,5.721463495917376463e+01
7.251637654673757927e-02,2.977735583382606066e+01
7.332827211974377035e-02,9.786331567527215114e+00
7.064796798988504101e-02,2.736415870190344322e+02
7.087001437818554739e-02,1.479692097485681188e+02
7.036963622042274880e-02,1.776435915801371266e+02
7.160971753943351503e-02,1.339847869012933756e+02
7.281530205954113433e-02,2.913765207650622528e+02
7.337082929169666534e-02,3.315736536591477375e+02
7.037822708793656235e-02,1.200312361389577376e+01
7.266473570909312563e-02,3.922571107805460429e+02
6.974836433898004562e-02,2.256042872218841921e+02
6.849632986354435571e-02,4.206032196974457094e+01
7.097593331190860111e-02,3.860659056609849813e+02
7.204365955962928336e-02,1.199023765351775808e+02
6.868308855777394140e-02,2.854176178202255301e+02
6.628398747009096870e-02,9.795135453627906941e+01
6.352073603130327373e-02,6.126335241792527597e+01
6.249488744891606995e-02,8.932952295304949075e+01
6.256056659024536448e-02,2.894974401815953797e+02
6.438982288261264897e-02,2.746876657505757748e+02
6.247153586737371617e-02,3.791382527343974402e+02
6.494418414619369806e-02,2.380989184561437639e+02
6.562815104287560153e-02,2.458610266058938976e+01
6.727345280123661619e-02,5.121126321275491478e+01
6.522911346177874548e-02,2.850172709716852637e+02
6.406122597063376722e-02,6.996354010626789943e+01
6.144943700203703979e-02,2.850612824746308434e+02
5.914947164104168709e-02,1.090144730329741236e+02
5.851755841053185581e-02,9.368677231839895114e+01
5.556171573387722745e-02,1.494287019145064619e+02
5.552457203303177297e-02,1.050889424592927526e+02
5.325915570871303517e-02,1.331810530487309796e+00
5.555300753122245638e-02,1.852876565908515261e+02
5.702438892808681103e-02,1.994864656529215452e+01
5.729849779225454354e-02,2.040004479943275442e+02
5.498164366202019926e-02,1.560829255989787896e+02
5.162675414594455198e-02,1.777950273804781602e+02
5.142319087503707115e-02,1.649125466991052633e+02
4.937163194439335434e-02,2.632166809343386262e+02
4.610926292291189776e-02,2.714922236380402296e+02
